id3DHST,RA,DEC,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,restUjohnson,restVjohnson
4341,189.14603639,62.15806946,1.05449,4.834,1.0936,1.34225,0,0.151026,0.105279,0.5,0.0417,0.09582,-17.543845,-17.933242,-1,0.8747,-1.0,3,0.8747,7.98,0.42858,0.31873,0.10985,1.37,1.05449,0.131857,-18.0179,-0.4141,1.064,,
4343,189.30150444,62.1581024,0.0590812,0.1727,0.4102,0.254313,0,0.043638,0.0133913,0.0,0.01442,0.04858,-15.105007,-15.911801,-1,0.6909,-1.0,3,0.6909,7.7,-99.0,-99.0,0.016853,0.81,0.0590812,0.00295477,-2.95951,-0.7473,1.016,,
4348,189.00053631,62.15793989,0.13104,0.1893,2.5813,1.97397,0,0.21627,0.0953538,0.1,0.03603,0.08539,-15.855715,-16.4103,-1,0.8111,-1.0,3,0.8111,8.34,-99.0,-99.0,0.10698,0.77,0.13104,0.00813043,-2.71364,-1.392,0.856,,
4328,189.01782774,62.15796974,0.0819078,0.09003,0.9051,0.496555,0,0.17841,0.0418182,0.2,0.04392,0.1848,-15.931609,-16.929054,-1,0.7566,-1.0,3,0.7566,8.24,-99.0,-99.0,0.060461,0.7,0.0819078,0.00281761,-2.21081,-1.827,0.502,,
4262,189.25218079,62.15791288,0.698243,2.046,0.5554,0.102001,0,0.384492,0.0188314,0.0,0.08352,0.23111,-17.561532,-18.273689,-1,0.9589,-1.0,3,0.9589,8.66,0.38657,0.13474,0.25183,0.98,0.698243,0.105441,-4.51304,-0.7995,1.01,,
4360,189.19191418,62.15820919,0.216685,0.4321,2.1621,1.03827,0,0.268896,0.0798138,0.0,0.07253,0.11053,-16.044836,-16.302447,-1,0.7848,-1.0,3,0.7848,7.56,-99.0,-99.0,0.10896,0.7,0.216685,0.0311188,-2.21081,-1.1208,0.957,,
4148,189.29037611,62.15740697,1.12598,5.134,2.5721,0.0627264,0,0.211332,0.00263369,0.7,0.03051,1.0271,-17.812597,-19.592261,-1,0.7775,-1.0,3,0.7775,9.9,0.93754,0.76279,0.17475,0.75,1.12598,0.120125,-2.56779,0.1428,1.864,,
3789,189.15834357,62.15616709,22.8138,22.8138,1.6248,0.0176562,0,0.769314,0.00465777,1.9,1.39117,10.12189,-20.574026,-21.852499,0,0.7666,0.7666,1,0.7788,10.45,21.209,19.145,2.0647,0.77,28.7598,1.11591,19.7997,-0.3659,2.478,,
4357,189.03100397,62.15809414,0.0422417,0.04593,0.3987,0.243667,0,0.138642,0.0309743,0.0,0.04901,0.14401,-15.242339,-15.816814,-1,0.5274,-1.0,3,0.5274,7.88,-99.0,-99.0,0.038796,0.49,0.0422417,0.000679975,-0.997621,-1.822,0.507,,
4356,189.13823683,62.1581946,0.117732,0.1294,2.2671,0.816285,0,0.166764,0.0282984,0.3,0.07061,0.27303,-17.019317,-17.932404,-1,0.8743,-1.0,3,0.8743,8.78,-99.0,-99.0,0.19414,0.67,0.117732,0.00404995,-2.02258,-1.827,0.502,,
4217,189.15868599,62.15777142,0.828793,2.848,1.8772,0.0973437,0,0.181386,0.00416576,1.0,0.50045,1.85013,-17.775923,-18.71307,0,0.5123,0.5123,1,0.4846,8.81,0.71436,0.38608,0.32828,0.51,0.828793,0.120125,-1.10949,-0.6662,1.026,,
4327,189.07648399,62.15812396,0.295322,0.3914,0.3959,0.138204,0,0.224532,0.0202081,0.2,0.08277,0.23553,-16.776947,-17.408081,-1,0.7655,-1.0,3,0.7655,8.4,0.23065,0.072205,0.15844,0.77,0.295322,0.014598,-2.71364,-1.4908,0.797,,
4362,189.05780217,62.15814722,2.83641,3.978,4.1286,2.35075,2,0.100296,0.0414062,0.8,0.08519,0.16243,-19.407126,-19.900034,-1,0.6162,-1.0,3,0.6162,7.33,-99.0,-99.0,0.055938,2.47,2.83641,1.61381,-52.3397,-1.9782,0.359,,
4002,189.18579376,62.15711744,0.998511,1.477,3.4192,0.361478,1,1.4335,0.117262,0.0,0.69591,1.88379,-18.017064,-18.673794,0,0.518,0.518,1,0.4982,8.75,-99.0,-99.0,0.49742,0.52,0.998511,0.135569,-1.16663,-1.422,0.839,,
4385,189.2904923,62.15838691,0.0836896,0.08296,0.4445,0.22987,0,0.319122,0.0651085,0.0,0.03801,0.06297,-15.972606,-16.562475,-1,0.9222,-1.0,3,0.9222,7.77,0.32257,0.23624,0.08633,0.92,0.0836896,0.00103095,-3.66947,-2.3337,0.0,,
4249,189.02522974,62.15786162,0.213227,0.3675,0.858,0.176889,0,0.291804,0.018517,0.4,0.14792,0.66275,-16.656652,-17.593503,0,0.6035,-1.0,3,0.6035,8.56,-99.0,-99.0,0.16075,0.53,0.213227,0.0334549,-1.22449,-1.2676,0.912,,
4373,189.16035647,62.15838975,0.462586,2.621,1.3386,0.534008,0,0.199692,0.0264073,1.1,0.02934,0.13795,-16.906981,-17.941085,-1,0.992,-1.0,3,0.992,8.72,1.3819,1.2309,0.15098,0.98,0.462586,0.109182,-4.51304,0.0351,1.194,,
4379,189.00383126,62.15826694,0.371449,0.353,0.7139,0.382096,0,0.26742,0.040566,0.3,0.07856,0.40474,-17.754142,-18.394921,-1,0.5053,-1.0,3,0.5053,8.2,0.085978,0.0036681,0.08231,0.9,0.371449,0.0260272,-3.45996,-2.4772,0.0,,
4393,189.2791656,62.15848567,0.42273,0.8429,0.8968,0.328164,1,0.079716,0.014299,0.0,0.12687,0.16873,-16.883158,-17.13749,-1,0.9847,-1.0,3,0.9847,7.82,0.93481,0.6849,0.24991,0.78,0.42273,0.0607097,-2.78306,-1.1208,0.957,,
4342,189.19073637,62.1583397,0.159023,0.1858,1.079,0.261635,0,0.166782,0.0109067,0.5,0.10143,0.37938,-16.470459,-17.252888,-1,0.5866,-1.0,3,0.5866,8.15,-99.0,-99.0,0.078792,0.61,0.159023,0.00836687,-1.70526,-1.7086,0.62,,
4404,189.27291878,62.15855863,0.0711157,0.1321,0.5494,0.276121,1,0.05505,0.0140387,0.0,0.00741,0.05996,-15.028301,-15.867884,-1,0.6596,-1.0,3,0.6596,7.73,-99.0,-99.0,0.0098206,0.77,0.0711157,0.00760603,-2.71364,-1.1637,0.946,,
4428,189.14278189,62.15867415,0.172482,0.8932,2.0992,0.98562,0,0.337506,0.0769416,1.4,0.01314,0.11838,-16.168604,-17.639362,-1,0.9033,-1.0,3,0.9033,8.7,0.066477,0.032978,0.033499,0.91,0.172482,0.0343592,-3.5598,-0.3487,1.078,,
4380,189.0042848,62.1584635,1.49642e-05,0.000173,4.8655,1.30647,1,1.82818,0.377382,0.3,0.19866,0.70618,-6.11258,-8.232001,0,0.5816,-1.0,3,0.5816,8.4,0.38687,0.25131,0.13556,0.01,1.49642e-05,2.41568e-06,-0.000136923,0.4808,1.381,,
4420,188.98782836,62.15863425,1.37232,4.015,0.6926,0.696391,0,0.3036,0.0871485,1.1,0.1095,0.26505,-17.713025,-18.299194,-1,0.8378,-1.0,3,0.8378,8.22,0.87361,0.63181,0.2418,1.08,1.37232,0.188445,-6.53139,-0.6299,1.248,,
4060,189.18613753,62.15754087,3.38619,3.38619,0.7176,0.00762674,0,0.400644,0.00137942,1.7,1.41683,6.62213,-19.003894,-20.175764,0,0.5183,0.5183,1,0.4777,9.7,2.962,2.2497,0.71233,0.52,3.18495,0.317145,2.47303,-0.3305,1.43,,
4425,189.30470012,62.15880651,0.387269,0.7788,7.7674,1.82736,1,0.086052,0.0140608,0.2,0.07175,0.18585,-16.826736,-17.623286,-1,0.839,-1.0,3,0.839,8.55,-99.0,-99.0,0.14279,0.88,0.387269,0.0648707,-3.28857,-1.1269,0.956,,
4475,189.25865534,62.15905745,0.0273038,0.03995,0.6464,0.419731,0,0.135162,0.0509323,0.0,0.02424,0.06729,-14.074875,-15.01225,-1,0.8826,-1.0,3,0.8826,7.73,-99.0,-99.0,0.047683,0.5,0.0273038,0.00376762,-1.05309,-1.4378,0.83,,
4213,189.24700293,62.15816032,0.872208,7.69,1.2301,0.225405,0,0.344934,0.0291251,0.0,0.07118,0.21516,-17.441644,-18.059626,-1,0.8665,-1.0,3,0.8665,8.59,-99.0,-99.0,0.22523,0.97,0.872208,0.156597,-4.35033,0.181,1.254,,
4441,189.26630831,62.15893475,0.510052,0.7073,0.2,0.0551665,2,0.40458,0.0352688,0.0,0.12224,0.17695,-17.7923,-18.226252,-1,0.8346,-1.0,3,0.8346,8.19,-99.0,-99.0,0.16136,0.89,0.510052,0.0672201,-3.36959,-1.5039,0.788,,
4273,189.24683367,62.15857284,55.8348,100.9,0.6781,0.122274,0,0.405354,0.0226405,0.6,0.20681,0.50399,-21.437394,-21.496314,-1,0.9813,-1.0,3,0.9813,8.84,2.6401,2.0231,0.61698,2.99,55.8348,8.43919,-162.74,-0.6689,1.724,,
4517,189.23841189,62.15938369,0.150729,0.298,0.6969,0.307341,0,0.201924,0.0452447,0.0,-99.0,0.05345,-15.204795,-16.139887,-1,0.8318,-1.0,3,0.8318,7.91,0.237,0.21762,0.019377,0.8,0.150729,0.00675393,-2.90674,-1.0154,0.979,,
4519,189.01903935,62.15924657,0.166801,0.2916,1.2082,0.873665,0,0.128568,0.0403291,0.2,0.03512,0.11482,-16.246323,-16.812275,-1,0.764,-1.0,3,0.764,8.12,0.34001,0.2539,0.086112,0.84,0.166801,0.0109866,-3.08101,-1.1091,0.96,,
4254,189.04543703,62.15842061,10.131,10.131,0.6988,0.0241355,0,0.406686,0.00441918,0.7,0.50006,2.01233,-19.718532,-20.76469,0,0.9487,0.9487,1,0.9562,10.11,9.263,7.8693,1.3936,0.95,9.95913,1.30228,8.23149,-0.34,1.895,,
4469,189.21596266,62.15928429,0.670005,0.9329,0.844,0.206884,0,0.268656,0.0181574,0.1,0.13166,0.26518,-17.583492,-18.115857,-1,0.9143,-1.0,3,0.9143,8.41,-99.0,-99.0,0.30972,0.94,0.670005,0.0846784,-3.91523,-1.4934,0.795,,
4203,189.00503629,62.15818388,2.16043,2.445,1.4294,0.0370183,0,0.334818,0.00397246,0.4,2.24807,5.83029,-19.159318,-19.777641,1,0.557,-1.0,3,0.557,9.08,2.2881,0.27582,2.0123,0.49,2.16043,0.132946,-0.997621,-1.7987,0.531,,
4416,189.30351436,62.15914216,0.594192,1460.0,2.6509,0.0937624,1,0.031416,0.00040182,0.4,0.03588,1.12375,-17.794791,-20.07542,-1,0.6282,-1.0,3,0.6282,10.1,0.50226,0.44434,0.057914,0.93,0.594192,0.701043,-3.78794,4.8552,2.442,,
4426,189.00476966,62.15901012,0.0508023,0.05118,0.8874,0.219483,0,0.242982,0.0147093,0.6,0.11149,0.46697,-15.586278,-16.675086,-1,0.5761,-1.0,3,0.5761,8.38,0.24627,0.17076,0.075519,0.42,0.0508023,0.000501646,-0.654112,-2.0157,0.304,,
4507,189.11164952,62.15939889,0.143449,0.251,0.3431,0.122517,0,0.147414,0.0158911,0.1,0.06809,0.28691,-16.240473,-17.079322,-1,0.5676,-1.0,3,0.5676,8.19,-99.0,-99.0,0.063789,0.61,0.143449,0.0198673,-1.70526,-1.2406,0.922,,
4301,189.29502507,62.15865648,2.41327,3.475,2.408,0.082922,0,0.376752,0.00804323,0.4,0.95372,2.20242,-18.956748,-19.542851,-1,0.6802,-1.0,3,0.6802,9.07,1.2544,0.19403,1.0604,0.68,2.41327,0.284728,-2.08269,-1.4417,0.828,,
4571,189.20230287,62.1597607,0.0690983,0.08666,1.3991,0.729078,0,0.254076,0.0751592,0.0,0.02641,0.06548,-15.316996,-15.49215,-1,0.6478,-1.0,3,0.6478,7.16,0.38405,0.34347,0.040576,0.66,0.0690983,0.00388826,-1.96528,-1.5806,0.732,,
4489,189.02656495,62.15938024,0.158794,0.1805,1.1442,0.299183,0,0.200574,0.0145974,0.1,0.15782,0.50521,-16.527661,-17.273905,-1,0.6082,-1.0,3,0.6082,8.33,-99.0,-99.0,0.157,0.52,0.158794,0.0165493,-1.16663,-1.8635,0.463,,
4369,189.26102501,62.15909275,0.345355,0.4,1.1117,0.0849445,0,0.347826,0.0106718,0.0,0.23701,0.855,-17.342378,-18.13647,0,0.56283,-1.0,2,0.574,8.54,-99.0,-99.0,0.17777,0.59,0.345355,0.0128701,-1.5914,-1.7051,0.624,,
4527,189.01791169,62.15949237,0.637904,0.9586,4.5391,1.30054,0,0.614382,0.124875,0.0,0.16283,0.44488,-17.59929,-18.195599,-1,0.7763,-1.0,3,0.7763,8.67,0.79527,0.53206,0.26321,0.8,0.637904,0.0281897,-2.90674,-1.3336,0.884,,
4562,189.17363449,62.1598648,0.123371,0.15,2.5176,1.16172,0,0.283926,0.0806044,0.0,-99.0,0.12652,-16.555523,-17.711684,-1,0.6828,-1.0,3,0.6828,8.45,-99.0,-99.0,0.011793,1.0,0.123371,0.00709399,-4.863,-1.6078,0.727,,
4492,189.13728118,62.1597198,1.53354,2.171,2.0343,0.366548,1,0.5979,0.0697075,0.3,0.38158,0.8399,-18.546095,-19.058635,0,0.90028,-1.0,2,0.873,8.77,1.7322,0.70395,1.0282,0.84,1.53354,0.186864,-3.08101,-1.4669,0.812,,
4616,189.23622262,62.16006049,0.188277,0.1873,1.7148,0.881765,2,0.163812,0.0560999,0.4,0.02087,0.05747,-16.234875,-16.517784,-1,0.9648,-1.0,3,0.9648,7.55,-99.0,-99.0,0.074973,1.0,0.188277,0.00474628,-4.863,-2.0682,0.253,,
4566,189.02086804,62.15980849,0.16227,0.1606,6.7404,4.04973,2,15.8496,7.28362,0.2,0.11655,0.35759,-16.847076,-17.54556,-1,0.7482,-1.0,3,0.7482,8.35,0.52884,0.29708,0.23176,0.76,0.16227,0.00232077,-2.64145,-2.2428,0.0,,
4607,189.02531237,62.15990257,0.930013,1.638,0.6276,0.310203,0,0.175356,0.0249333,0.0,0.11296,0.19495,-17.758358,-18.119718,-1,0.982,-1.0,3,0.982,8.34,0.57546,0.25997,0.3155,1.08,0.930013,0.135768,-6.53139,-1.2391,0.922,,
4618,189.25547657,62.16013726,0.0460653,0.08246,0.6285,0.203706,0,0.157032,0.0220421,0.0,0.02062,0.09707,-14.766751,-15.660706,-1,0.627,-1.0,3,0.627,7.96,0.22351,0.19164,0.031874,0.54,0.0460653,0.00757286,-1.28334,-1.2346,0.924,,
4625,189.28801208,62.16019715,0.175129,0.181,1.5566,0.498545,0,0.520056,0.100124,0.0,0.08094,0.11819,-16.802972,-17.486104,-1,0.9923,-1.0,3,0.9923,8.35,-99.0,-99.0,0.18459,0.98,0.175129,0.00172164,-4.51304,-2.2066,0.0,,
4434,189.01326355,62.1592144,0.592657,0.7539,0.6492,0.0580988,0,0.090564,0.00193304,0.1,0.62188,1.6481,-17.50743,-18.252077,0,0.50983,-1.0,2,0.5113,8.82,0.59235,0.1991,0.39325,0.45,0.592657,0.0641188,-0.791259,-1.6154,0.704,,
4627,189.01891181,62.16014055,0.919131,1.277,7.9383,1.72241,2,0.074028,0.00799402,0.0,0.2527,0.55011,-17.964395,-18.436717,-1,0.7587,-1.0,3,0.7587,8.75,1.4431,1.0552,0.38794,0.8,0.919131,0.0816483,-2.90674,-1.4634,0.815,,
4318,189.07759548,62.1592235,10.9664,10.9664,0.7703,0.0164199,0,0.956688,0.00864932,1.1,2.27054,7.81069,-20.452925,-21.254177,0,0.7473,0.7473,1,0.7665,9.81,8.4351,5.55,2.8851,0.75,15.9417,1.79168,6.92877,-0.7197,1.574,,
4675,189.2348398,62.16054555,0.157613,0.3117,1.0229,0.517161,0,0.15093,0.0512436,0.0,0.00718,0.02282,-15.536433,-16.410917,-1,0.9653,-1.0,3,0.9653,7.97,-99.0,-99.0,0.04076,1.1,0.157613,0.00103829,-6.99523,-1.0467,0.973,,
4600,189.2177663,62.16027027,0.274965,0.3386,1.8268,0.240133,0,0.166182,0.00872124,0.5,0.1437,0.50941,-16.985509,-17.831723,-1,0.648,-1.0,3,0.648,8.4,-99.0,-99.0,0.16162,0.65,0.274965,0.0359283,-1.91056,-1.7075,0.621,,
4650,189.07076415,62.16039256,2.71534,4.107,3.3787,0.843448,0,0.065784,0.00632338,0.0,0.60324,0.84126,-18.92559,-19.140501,-1,0.8015,-1.0,3,0.8015,8.55,1.5223,0.7567,0.76565,0.92,2.71534,0.345977,-3.66947,-1.3889,0.857,,
4679,189.28450655,62.16066777,0.219868,0.3461,1.0564,0.387669,2,0.219462,0.0472531,0.0,0.04832,0.07785,-16.004347,-16.548006,-1,0.637,-1.0,3,0.637,7.82,-99.0,-99.0,0.039525,0.86,0.219868,0.0306208,-3.16115,-1.3521,0.876,,
4622,189.1699235,62.16048411,1.04148,1.131,4.788,0.978169,1,0.912774,0.140703,0.1,0.19436,0.35179,-17.896732,-18.640818,-1,0.9387,-1.0,3,0.9387,9.1,0.68819,0.20407,0.48412,1.14,1.04148,0.0277076,-7.95405,-1.8311,0.503,,
4703,188.99845033,62.16053561,0.00629252,0.007601,3.6459,2.2401,0,0.30069,0.125909,0.0,0.0283,0.11867,-13.005745,-14.390546,-1,0.5315,-1.0,3,0.5315,7.87,0.34033,0.32586,0.014473,0.31,0.00629252,0.000827913,-0.287809,-1.7525,0.578,,
4647,189.01101412,62.16036255,0.177688,0.6261,1.1403,0.393128,0,0.186924,0.0174998,0.8,0.06998,0.32653,-15.681569,-16.823795,-1,0.5587,-1.0,3,0.5587,8.33,0.28324,0.23742,0.045818,0.62,0.177688,0.0132395,-1.75737,-0.6077,1.033,,
4207,189.20263011,62.1589516,8.60269,8.60269,0.7089,0.00455382,0,0.811332,0.00212217,1.3,2.81334,11.60331,-19.694187,-20.758535,0,0.517,0.517,1,0.4754,10.05,5.8862,4.8197,1.0665,0.52,11.8056,0.526451,6.36,-0.2245,1.837,,
4724,189.06366902,62.16075597,0.764706,0.9527,1.4657,1.28635,2,0.235644,0.143433,1.0,0.03747,0.03908,-17.8418,-19.097658,-1,0.8923,-1.0,3,0.8923,7.56,0.89023,0.82373,0.066506,2.09,0.764706,0.0767576,-28.6948,-1.644,0.679,,
4701,189.16319547,62.1607986,0.117531,0.6841,0.7975,0.219197,0,0.27627,0.0202114,0.0,0.05333,0.26743,-15.753252,-16.872358,-1,0.5191,-1.0,3,0.5191,8.3,0.068873,0.035752,0.033121,0.57,0.117531,0.0231129,-1.46752,-0.242,1.103,,
4728,189.04877189,62.16082913,0.0821509,0.09697,2.5142,1.64269,1,0.349368,0.133192,0.0,0.06132,0.17339,-15.752221,-16.362567,-1,0.7053,-1.0,3,0.7053,8.04,-99.0,-99.0,0.1044,0.56,0.0821509,0.00774258,-1.40504,-1.7493,0.581,,
4414,189.30144622,62.15985659,1.60382,5.896,1.6506,0.0290901,0,0.176634,0.00127948,1.5,0.32072,1.84048,-19.041639,-20.255926,-1,0.7801,-1.0,3,0.7801,9.93,3.494,2.898,0.59604,0.82,1.60382,0.161366,-3.00611,-0.5869,1.036,,
4767,189.1865144,62.16110597,0.316376,0.3217,0.853,0.4888,0,0.13068,0.0454812,0.0,0.0409,0.02601,-17.001333,-17.54217,-1,0.9475,-1.0,3,0.9475,7.36,0.37323,0.28736,0.085867,1.52,0.316376,0.00739248,-21.8548,-2.016,0.304,,
4727,189.06251906,62.16089543,3.55814,4.756,2.1625,0.871635,0,0.067104,0.0145117,1.0,0.10184,0.15625,-19.286296,-19.85556,-1,0.6206,-1.0,3,0.6206,7.43,0.48757,0.39135,0.096221,2.27,3.55814,0.482023,-37.6812,-1.5302,0.792,,
4736,189.10668935,62.16106711,0.28705,0.3629,1.6385,0.419678,0,0.069168,0.00554232,0.4,0.0407,0.27688,-16.399287,-17.740539,-1,0.7072,-1.0,3,0.7072,8.92,0.28254,0.20259,0.079949,0.75,0.28705,0.0298503,-2.56779,-1.6216,0.698,,
4526,189.02914302,62.16024647,5.59456,28.35,1.7377,0.0475521,0,0.37575,0.00520174,0.7,0.96966,3.8408,-19.844291,-20.721595,0,0.67029,-1.0,2,0.7152,9.8,4.0004,2.9869,1.0135,0.8,5.59456,0.720267,-2.90674,-0.3283,1.082,,
4789,189.08789077,62.16125349,0.118531,0.2071,8.0,4.90097,2,0.093276,0.0409135,0.0,0.00822,0.07797,-14.674096,-16.168352,-1,0.6955,-1.0,3,0.6955,8.08,-99.0,-99.0,0.0083988,0.7,0.118531,0.0160993,-2.21081,-1.2403,0.922,,
4494,189.03175783,62.16042603,0.277675,0.3098,8.0,1.36014,2,0.222078,0.0250964,0.6,0.19185,0.92486,-17.499446,-18.497009,0,0.60159,-1.0,2,0.6337,9.0,-99.0,-99.0,0.19142,0.61,0.277675,0.0165184,-1.70526,-1.8331,0.495,,
4381,189.06600796,62.15985207,9.40597,9.40597,1.6749,0.0470163,0,0.653064,0.0106526,0.2,1.81773,5.6075,-20.484593,-21.201311,0,0.8421,0.8421,1,0.8887,10.03,8.3914,5.8282,2.5633,0.84,10.5117,0.889994,5.60517,-1.4698,1.168,,
4772,189.07618471,62.16121362,0.38577,0.5683,1.2609,0.426598,0,0.15,0.0148675,0.1,0.11373,0.33,-17.006669,-17.69853,-1,0.6882,-1.0,3,0.6882,8.48,-99.0,-99.0,0.14592,0.76,0.38577,0.0657079,-2.64145,-1.4554,0.819,,
4549,189.03863229,62.16058478,1.83264,3.0,1.3017,0.159719,0,0.64665,0.0415863,0.0,0.45295,1.37928,-18.754502,-19.513699,0,0.78515,-1.0,2,0.8142,9.3,1.1799,0.4798,0.70007,0.8,1.83264,0.253327,-2.90674,-1.3086,0.895,,
4484,189.1609427,62.16034586,26.4122,26.4122,1.4289,0.0303635,0,0.892242,0.0109946,2.7,0.46157,3.16285,-19.835696,-21.165961,0,0.874,0.874,1,0.9631,10.32,23.212,22.474,0.7379,0.87,4.17912,0.0452002,25.5958,-1.3503,1.781,,
4695,189.25547204,62.16106143,2.01863,9.08,1.8203,0.124755,0,0.1416,0.00355056,0.4,0.17156,0.50154,-18.35022,-19.164593,0,0.86451,-1.0,2,0.9396,9.28,1.4277,1.0545,0.37326,0.97,2.01863,0.318969,-4.35033,-0.2504,1.101,,
4739,189.01229627,62.16123122,0.125266,0.1323,1.7423,0.738795,0,0.527028,0.1196,0.2,0.10889,0.27733,-16.247835,-16.909276,-1,0.5282,-1.0,3,0.5282,8.14,0.36901,0.31862,0.050391,0.57,0.125266,0.00335636,-1.46752,-1.9222,0.401,,
4801,189.06114051,62.16138711,1.55432,10.25,1.7171,0.548543,0,0.07623,0.00850009,0.1,0.06794,0.23754,-17.672182,-18.399554,-1,0.9424,-1.0,3,0.9424,8.89,1.2185,0.99028,0.22819,1.01,1.55432,0.635154,-5.0491,0.3628,1.333,,
4735,189.05261531,62.16118989,0.141051,0.216,0.2,0.0762016,2,0.316092,0.035155,0.6,0.00872,0.22883,-16.900609,-18.064065,-1,0.7869,-1.0,3,0.7869,8.67,0.33363,0.29434,0.03929,0.92,0.141051,0.0248217,-3.66947,-1.4115,0.845,,
4821,189.16626501,62.16153334,0.0799713,0.1455,6.062,1.78421,2,0.018,0.00342568,0.5,0.02057,0.10423,-15.819704,-16.696936,-1,0.6999,-1.0,3,0.6999,8.08,0.063197,0.014271,0.048926,0.78,0.0799713,0.0108476,-2.78306,-1.2008,0.935,,
4813,189.06794019,62.16158348,0.829811,3.846,1.4455,0.698885,0,0.416376,0.0985831,0.9,0.0652,0.18326,-16.654422,-17.387752,-1,0.7244,-1.0,3,0.7244,8.23,0.34757,0.25654,0.091035,0.79,0.829811,0.080421,-2.84795,0.2077,1.933,,
4860,189.01685099,62.16164158,0.175851,0.169,1.0337,0.743726,0,0.215718,0.0718087,0.0,0.08508,0.14375,-16.662792,-16.970157,-1,0.7871,-1.0,3,0.7871,8.07,0.51819,0.38449,0.13371,0.81,0.175851,0.00211394,-2.95951,-2.1182,0.209,,
4809,189.27586777,62.16165598,26.2862,45.92,0.2,0.0610443,2,0.41058,0.040266,0.3,0.0055,0.11246,-21.301514,-21.656038,-1,0.8178,-1.0,3,0.8178,8.5,-99.0,-99.0,0.013949,5.01,26.2862,3.70816,-0.0,-1.2439,0.92,,
4808,189.17808355,62.16168065,0.0384531,0.04861,1.2396,0.341766,0,0.12987,0.0108,0.1,0.03165,0.24792,-15.592062,-16.953928,-1,0.5664,-1.0,3,0.5664,8.42,0.42609,0.39719,0.028893,0.57,0.0384531,0.00311714,-1.46752,-1.5952,0.72,,
4870,189.2704699,62.16186271,0.169225,0.304,0.5601,0.325459,0,0.123522,0.0370473,0.1,0.02659,0.0532,-15.934125,-16.403884,-1,0.7763,-1.0,3,0.7763,7.7,0.18961,0.15258,0.037029,0.95,0.169225,0.0150366,-4.0512,-1.1841,0.94,,
4810,189.25778889,62.16168262,0.178986,0.1783,2.0649,0.269143,0,0.158196,0.00908167,0.0,0.09799,0.28742,-16.965552,-17.757684,-1,0.763,-1.0,3,0.763,8.52,0.7437,0.55889,0.18482,0.75,0.178986,0.00723782,-2.56779,-2.0877,0.235,,
4872,189.03043571,62.16176415,0.163316,1.798,0.4885,0.301155,0,0.231396,0.0507289,0.2,0.05515,0.21753,-15.778568,-16.601776,-1,0.612,-1.0,3,0.612,7.88,0.23398,0.18312,0.050865,0.59,0.163316,0.0269518,-1.5914,0.4275,1.36,,
4554,189.25825204,62.16083753,3.12734,3.261,2.4674,0.0420364,0,0.718626,0.00795403,0.9,1.51898,3.69481,-19.759073,-20.430154,0,0.81122,-1.0,2,0.8045,9.45,3.5582,1.7461,1.8121,0.75,3.12734,0.0353193,-2.56779,-1.9222,0.404,,
4879,189.05603939,62.16187836,0.620199,1.058,0.628,0.337136,0,0.246906,0.0350312,0.1,0.08662,0.20918,-17.401383,-18.076704,-1,0.9925,-1.0,3,0.9925,8.55,0.58112,0.30962,0.27149,1.0,0.620199,0.0891812,-4.863,-1.2692,0.911,,
4183,189.17738958,62.15945374,20.8006,20.8006,2.1103,0.0120975,0,0.439224,0.00129874,2.0,2.31808,17.25237,-19.91586,-21.318264,0,0.5286,0.5286,1,0.4814,10.22,20.027,18.574,1.4533,0.53,20.5156,0.317596,19.3883,0.2321,2.917,,
4831,189.30587849,62.16187334,0.247324,0.3125,0.4351,0.150774,0,0.394632,0.0395279,0.5,0.08178,0.19114,-16.615778,-17.114569,-1,0.7572,-1.0,3,0.7572,8.0,0.44966,0.30504,0.14462,0.76,0.247324,0.0181517,-2.64145,-1.5871,0.727,,
4880,189.02082174,62.16187175,0.0719493,0.07991,0.754,0.344307,0,0.164238,0.0218079,0.4,0.04788,0.26001,-15.971682,-17.064572,-1,0.6545,-1.0,3,0.6545,8.23,0.1039,0.053667,0.050231,0.63,0.0719493,0.00278311,-1.80785,-1.8074,0.522,,
4904,189.2673348,62.16210362,4.43757,4.331,1.8678,1.05546,0,0.067068,0.0256039,0.0,0.01244,0.08707,-19.787352,-19.554045,-1,0.5758,-1.0,3,0.5758,6.77,0.09043,0.084096,0.0063347,4.49,4.43757,0.0801356,-0.0,-2.0751,0.259,,
4694,189.13798613,62.16146859,0.293067,1.106,1.8876,0.142718,0,0.323898,0.0135056,0.0,0.02284,0.7792,-17.896394,-19.595998,0,0.87761,-1.0,2,0.8647,9.7,-99.0,-99.0,0.16841,0.84,0.293067,0.0538966,-3.08101,-0.3394,1.424,,
3759,189.01138388,62.15881897,15.5829,15.5829,8.0,0.0765075,2,1.3035,0.00736969,0.6,0.82469,15.1863,-21.138396,-22.769683,0,0.84135,-1.0,2,0.7666,11.02,14.522,12.25,2.2722,0.84,42.6107,0.45163,12.7934,0.2862,2.968,,
