FIELD_x,ID,RA,DEC,Z_50_x,Z_ERR,PAB_FLUX,PAB_FLUX_ERR,OBS_PAB,FIELD_y,RA_x,DEC_x,Z_50_y,id3DHST,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,DL,restUjohnson,restVjohnson,PAB_FLUX_LIMIT,PAB_L_LIMIT,PAB_SFR_LIMIT,PAB_SFR_EX2_LIMIT,RAND,PAB_FLUX_LIMIT_RAND,PAB_L_LIMIT_RAND,PAB_SFR_LIMIT_RAND,PAB_SFR_EX2_LIMIT_RAND
GS2,45222,53.15324774900002,-27.69915624700001,0.2629280642235816,0.11465486087459659,0.233018316486611,0.33593656975180797,16190.737783346316,GS2,53.15324774900002,-27.69915624700001,0.2629280642235816,45222,0.00108349,2.339,1.2476,0.283336,0,0.340392,0.0304795,0.0,0.0651946,0.357672,,,-1,0.1251,-1.0,3,0.1251,7.13,-99.0,-99.0,0.00063556,0.16,0.00108349,0.00118054,-0.054728,4.1086,1.462,1351.2290329153388,-12.09598,-13.967833,0.33593656975180797,7.338505914524183e+38,-1.154392351409129,1.810782741209017,1.2144462762922372,0.4079769162054706,8.912221181442454e+38,-1.0700140438166699,1.895161048801476
GS2,45222,53.15324774900002,-27.69915624700001,0.2629280642235816,0.11465486087459659,0.233018316486611,0.33593656975180797,16190.737783346316,GS3,53.153247749,-27.699156247,0.07254109827069469,45222,0.00108349,2.339,1.2476,0.283336,0,0.340392,0.0304795,0.0,0.0651946,0.357672,,,-1,0.1251,-1.0,3,0.1251,7.13,-99.0,-99.0,0.00063556,0.16,0.00108349,0.00118054,-0.054728,4.1086,1.462,331.1504879771967,-12.09598,-13.967833,0.33593656975180797,4.407583120525297e+37,-2.375799488797199,0.589375603820947,0.863230123786167,0.28999056669115353,3.8047585227288716e+37,-2.4396729014622025,0.5255021911559434
GN2,24005,189.2070535600233,62.25952191200454,0.2181832470425671,0.059728365883956636,0.469438089007429,1.02383140292745,15617.10922708571,GN2,189.2070535600233,62.25952191200454,0.2181832470425671,24005,0.135649,0.2946,0.8822,0.248762,0,0.576792,0.0553167,0.1,0.65646,2.50087,-16.132766,-17.229226,0,0.2542,0.2542,1,0.2354,8.36,-99.0,-99.0,0.056977,0.25,0.135649,0.0146142,-0.165181,-1.0254,0.977,1093.399954194949,,,1.02383140292745,1.4644649368556264e+39,-0.8543210220106658,0.013262381484662189,0.4411525506706286,0.45166583485813266,6.460524422615607e+38,-1.2097322274222364,-0.3421488239269084
GS4,27535,53.17032351500001,-27.78526213799999,0.2765414173313187,0.006441936523782456,0.404378262357443,0.363114032402235,16365.260970187506,GS4,53.17032351500001,-27.78526213799999,0.2765414173313187,27535,0.173189,0.3047,0.9573,0.0212878,0,0.246612,0.00164711,0.0,0.451604,1.04433,,,0,0.27443,-1.0,2,0.2787,7.94,-99.0,-99.0,0.077279,0.31,0.173189,0.0192415,-0.287809,-1.218,0.929,1431.706778406437,-18.329894,-18.80492,0.363114032402235,8.905198896424258e+38,-1.070356376183348,-0.3088766807757062,0.5096086012205019,0.18504603413603898,4.538165953197123e+38,-1.3631196267322778,-0.6016399313246361
GS3,33042,53.13310297800124,-27.75870335399942,0.01541584065547891,0.20823272327522482,0.40411848217181695,0.565306813788365,13017.631077203241,GS3,53.13310297800124,-27.75870335399942,0.01541584065547891,33042,4.49878,9.609,0.3586,0.00525275,1,0.018936,8.44731e-05,0.0,5.66787,12.3065,,,0,-1.0,0.0,0,0.0858,6.15,-99.0,-99.0,-99.0,0.4284,4.49878,0.682511,-0.69112,-1.0644,0.97,67.4724600090793,22.671574,21.543862,0.565306813788365,3.0791421481054433e+36,-3.531570261498622,-4.184665017250952,0.8310839216025718,0.46981740371188924,2.5590255316192387e+36,-3.6119253810975636,-4.265020136849893
GS4,27629,53.15050986562146,-27.78386752930287,0.2300168033056322,0.13815597078864447,0.393347405285554,0.397195083773047,15768.815418378204,GS4,53.15050986562146,-27.78386752930287,0.2300168033056322,27629,0.0337565,0.03918,1.4832,0.050203,0,0.16107,0.00175028,0.0,0.205314,0.611598,,,-1,0.211,-1.0,3,0.211,7.64,-99.0,-99.0,0.014624,0.26,0.0337565,0.00342252,-0.182565,-1.803,0.527,1160.571428914228,-14.887073,-15.774182,0.397195083773047,6.400885275519579e+38,-1.2137599566903674,0.2578826322957417,1.5378040422558883,0.6108082053903579,9.843307250710205e+38,-1.0268589585389734,0.44478363044713576
GS3,34418,53.150246327,-27.75224185000001,0.1501037307880791,0.009334625117179552,0.35210315258256397,0.389448268589924,14744.329828703174,GS3,53.150246327,-27.75224185000001,0.1501037307880791,34418,0.000321664,0.2597,0.6963,0.0378951,0,0.02286,0.000394733,0.1,0.134785,1.01274,,,0,-1.0,-1.0,0,0.0969,7.96,-99.0,-99.0,-99.0,0.1,0.000321664,0.000226953,-0.0181454,3.4961,1.462,721.7918305901579,-10.99197,-13.545689,0.389448268589924,2.427538526665701e+38,-1.6348338688203512,1.8577636729392046,0.8435574123458776,0.3285219736942986,2.0477681179240428e+38,-1.708719222895219,1.7838783188643368
GS3,37545,53.19731246599999,-27.736315158,0.08912914385205653,0.3474632136457164,0.334174513274813,0.387822256207983,13962.635624183364,GS3,53.19731246599999,-27.736315158,0.08912914385205653,37545,0.000315328,2.643,0.6788,0.0630111,2,0.018,0.000574049,0.0,0.151115,0.628916,,,-1,0.0183,-1.0,3,0.0183,5.89,1.664e-05,1.0268e-05,6.3719e-06,0.07,0.000315328,0.000357742,-0.00812888,5.1119,1.462,411.62075620767786,-10.615256,-12.145532,0.387822256207983,7.861758341695567e+37,-2.1244803098521245,1.3767571538890793,1.2075445636367934,0.46831265714130554,9.493423546140692e+37,-2.0425771427810133,1.4586603209601905
GS2,44810,53.118525955,-27.701049018,0.08505131990877525,0.01471979073317691,0.317663861238968,0.40419719728724396,13910.3579212305,GS2,53.118525955,-27.701049018,0.08505131990877525,44810,0.0096792,703.3,0.2,0.0144684,2,0.029502,0.000762126,0.1,0.0514556,0.583495,,,0,-1.0,-1.0,0,0.2021,8.25,-99.0,-99.0,-99.0,0.4,0.0096792,0.0111141,-0.571347,6.7263,1.462,391.68001150622587,-14.969201,-16.82459,0.40419719728724396,7.419054215359522e+37,-2.149651455264177,-0.1354909189834017,1.0002710616719699,0.4043067596553462,7.421065236599574e+37,-2.1495337506276755,-0.1353732143469002
GS4,26559,53.14984075026587,-27.78744274151697,0.2443045496376177,0.004182717125030824,0.316070806601133,0.20509634448303,15951.984326354259,GS4,53.14984075026587,-27.78744274151697,0.2443045496376177,26559,0.00022344,0.6854,1.5049,0.0699264,2,0.02163,0.000368499,0.0,0.0388501,0.299684,,,-1,0.0409,-1.0,3,0.0409,6.61,-99.0,-99.0,9.4826e-06,0.13,0.00022344,0.000200194,-0.0333741,4.4321,1.462,1242.6545072976025,-10.865472,-13.052789,0.20509634448303,3.789231577489443e+38,-1.4414488521669497,2.2093902251401016,1.2056271203474938,0.24726971519287302,4.568400355098388e+38,-1.3602358433806216,2.2906032339264297
GN1,37966,189.3062176,62.369608306,0.1546590106557125,0.21782543302884705,0.286139370384282,1.12273998572035,14802.728516606234,GN1,189.3062176,62.369608306,0.1546590106557125,37966,0.309326,0.3614,0.2,0.881473,2,0.455016,0.491073,0.4,0.26262,0.43766,-16.495579,-16.90698,-1,0.1471,-1.0,3,0.1471,6.77,0.012621,0.0033072,0.0093142,0.54,0.309326,0.0245031,-1.28334,-1.7501,0.58,745.8441810522531,,,1.12273998572035,7.472532813831265e+38,-1.1465321691846952,-0.636948594787497,0.4417770858457911,0.49600079905408134,3.301193770381426e+38,-1.5013289831105965,-0.9917454087133982
GS4,23108,53.18603599600002,-27.80216005499999,0.2272594239966357,0.04993784420406216,0.27544004465954897,0.602702969596589,15733.46581563687,GS4,53.18603599600002,-27.80216005499999,0.2272594239966357,23108,23.9126,33.63,0.2,0.0239284,2,0.291072,0.00853526,0.2,0.292665,0.656505,,,-1,0.216,-1.0,3,0.216,7.41,0.03174,0.015312,0.016427,2.81,23.9126,1.82341,-116.029,-1.4366,0.831,1144.8533557437854,-21.227825,-21.377774,0.602702969596589,9.45138563089401e+38,-1.0445045165978968,-2.423131315811289,0.6211997526477021,0.37439893563343657,5.871198416089404e+38,-1.251273242470802,-2.629900041684194
GS4,27624,53.123760515,-27.78341839200001,0.1911961189033761,0.1162799452635172,0.251253871443885,0.45613453200628895,15271.134244341283,GS4,53.123760515,-27.78341839200001,0.1911961189033761,27624,0.0454239,0.04922,1.1832,0.125422,0,0.09465,0.00274995,0.0,0.252436,0.70562,,,-1,0.1947,-1.0,3,0.1947,7.62,-99.0,-99.0,0.015337,0.29,0.0454239,0.00356937,-0.241874,-1.9494,0.372,943.0225395066511,-15.406949,-16.231851,0.45613453200628895,4.8532149575679644e+38,-1.333970472579594,0.008745108330029394,0.38666248938408976,0.17637011363959845,1.8765561770093287e+38,-1.7466384299186473,-0.40392284900902387
GS4,21946,53.13102735300115,-27.80842367900077,0.2561877861759279,0.031437511209159746,0.24122587911319698,0.715898155042841,16104.327418775396,GS4,53.13102735300115,-27.80842367900077,0.2561877861759279,21946,0.13453,0.2071,2.0671,0.0811718,0,0.196932,0.00347804,0.0,0.38878,1.68331,,,0,0.26998,-1.0,2,0.2715,8.44,0.089001,0.032446,0.056556,0.32,0.13453,0.0180653,-0.31283,-1.3735,0.865,1311.7287588667348,-15.712289,-16.866106,0.715898155042841,1.4737769266547117e+39,-0.8515682470430974,0.01961261076239207,1.230773274971636,0.8811083168282295,1.8138852545964523e+39,-0.7613901896418369,0.10979066816365257
GN4,20421,189.28208931,62.24241557599999,0.1414777982918077,0.24345753318874291,0.239895158463437,0.645994481671732,14633.745374100974,GN4,189.28208931,62.24241557599999,0.1414777982918077,20421,0.0017088,0.02627,1.4166,1.00979,0,0.235962,0.0604764,0.1,0.12885,0.46791,-12.146065,-13.539043,-1,0.1519,-1.0,3,0.1519,7.24,-99.0,-99.0,0.00231,0.12,0.0017088,0.000237423,-0.0276628,0.7584,1.459,676.574674803981,,,0.645994481671732,3.5379583196256666e+38,-1.4712472877810754,1.2960614768704621,0.5580890241320505,0.36052242987086675,1.974495706019758e+38,-1.7245438063963974,1.0427649582551402
GS4,26881,53.18077776300719,-27.7862553600029,0.155956230648385,0.024785047075592835,0.229275116708202,0.308107112312888,14819.358876912296,GS4,53.18077776300719,-27.7862553600029,0.155956230648385,26881,0.00877614,0.008715,0.5647,0.0238367,0,0.119856,0.00124624,0.1,0.417791,0.574998,,,-1,0.0716,-1.0,3,0.0716,6.13,0.0044701,0.001031,0.0034391,0.12,0.00877614,9.06078e-05,-0.0276628,-2.2259,0.0,752.71546230515,-13.456512,-13.966217,0.308107112312888,2.0886026642247146e+38,-1.70014417234502,0.3565522850183047,0.7461282845967504,0.22988743118207344,1.558365523062189e+38,-1.827330668595259,0.22936578876806557
GN4,20016,189.3234718517331,62.24049618322338,0.219260904325483,0.27631926880635826,0.196271645065935,0.866485396589496,15630.924793452692,GN4,189.3234718517331,62.24049618322338,0.219260904325483,20016,0.00214274,0.002897,1.2097,0.125464,0,0.229272,0.00751122,0.1,0.12784,0.34931,-12.232769,-13.321766,-1,0.2539,-1.0,3,0.2539,7.44,-99.0,-99.0,0.013153,0.12,0.00214274,0.000361083,-0.0276628,-1.5782,0.734,1099.4863593684795,,,0.866485396589496,1.2532374616343004e+39,-0.9219666317141346,1.7470638913250744,0.3062123134851518,0.26532849789076884,3.837567424732984e+38,-1.4359439810438204,1.2330865419953887
GS3,41897,53.172326186,-27.71516901,0.1557599203364509,0.050782821796239906,0.18992053707586498,0.981707032835258,14816.8421787133,GS3,53.172326186,-27.71516901,0.1557599203364509,41897,0.000592181,43.03,1.1943,0.0644918,0,0.457326,0.0108271,0.0,0.521188,1.86716,,,0,0.15027,-1.0,2,0.1505,7.77,0.0099796,0.0023189,0.0076606,0.07,0.000592181,0.00067997,-0.00812888,6.7263,1.462,751.6750007087203,-12.217546,-13.874317,0.981707032835258,6.6364304107259864e+38,-1.1980654552363603,2.0294800757318554,0.6012865932764608,0.590287277369055,3.990396633181733e+38,-1.418983934628784,1.8085615963394317
GN3,35017,189.25201456,62.325148151,0.2286542678088557,0.01967565121301756,0.167858532640631,1.5347182634235599,15751.34771330953,GN3,189.25201456,62.325148151,0.2286542678088557,35017,0.0539843,0.06733,0.9794,0.0386101,0,0.149778,0.00153131,0.5,0.494,1.18601,-15.445766,-16.191573,0,0.2244,0.2244,1,0.2456,7.6,0.066599,0.021342,0.045256,0.22,0.0539843,0.0063211,-0.119634,-1.663,0.662,1152.7994698033986,,,1.5347182634235599,2.4402180017635954e+39,-0.6325713733605483,0.635161152274905,0.5390992574462568,0.8273654762008498,1.3155197127577426e+39,-0.9009026397274482,0.366829885908005
GN2,16080,189.23962658,62.22134484399998,0.1917005160238804,0.35032613009162755,0.144200474818654,0.383409651104496,15277.600615426149,GN2,189.23962658,62.22134484399998,0.1917005160238804,16080,0.00193873,0.009329,0.5618,0.410878,0,0.34383,0.0650157,0.1,0.10628,0.35732,-12.346416,-13.531272,-1,0.1538,-1.0,3,0.1538,7.04,0.0086456,0.0063618,0.0022838,0.13,0.00193873,0.000391905,-0.0333741,-0.4144,1.064,945.7967545884698,,,0.383409651104496,4.103468545060232e+38,-1.4068488912913324,1.305633778059509,0.418961868861162,0.1606340239661457,1.7191968504514284e+38,-1.7846743931383102,0.9278082762125313
GS3,36127,53.171538657,-27.743343628,0.2395010181271008,0.06778005214088946,0.137545136117058,0.833714517167334,15890.403052389434,GS3,53.171538657,-27.743343628,0.2395010181271008,36127,0.0209497,0.02508,1.3491,0.245212,0,0.203034,0.011774,0.0,0.111863,0.42059,,,-1,0.2547,-1.0,3,0.2547,7.61,0.039267,0.024055,0.015211,0.29,0.0209497,0.000586963,-0.241874,-1.6271,0.694,1214.9395120045283,-14.618715,-15.633381,0.833714517167334,1.4723772742314603e+39,-0.8519808943984515,0.826841297357823,0.6481352675804979,0.5403597816699957,9.542996386134518e+38,-1.0403152406372058,0.6385069511190686
GS3,37170,53.175845991,-27.737658816,0.09428627887761634,2.9796319743703874,0.11719736407764099,0.36318950775284703,14028.750095211042,GS3,53.175845991,-27.737658816,0.09428627887761634,37170,0.0193908,1793.0,0.2837,0.0238309,2,0.018,0.000586215,0.0,0.0221981,0.368018,,,-1,-1.0,-1.0,0,0.2092,8.1,-99.0,-99.0,-99.0,0.45,0.0193908,0.0231587,-0.791259,6.8935,1.462,436.98647500095973,-14.703854,-16.61346,0.36318950775284703,8.297776133801288e+37,-2.1010382862058066,-0.3886340132019128,1.295556680846453,0.4705325931825356,1.0750239306314506e+38,-1.9885818680037204,-0.27617759499982664
GN4,23274,189.3659305115426,62.25639609777537,0.2349993711851456,0.22321473551825768,0.11589411104566401,0.6781384136390359,15832.691938593567,GN4,189.3659305115426,62.25639609777537,0.2349993711851456,23274,0.0921947,0.1172,0.754,0.178722,0,0.241674,0.0146821,0.4,0.14156,0.29332,-15.364265,-15.985396,-1,0.2568,-1.0,3,0.2568,7.07,0.061273,0.044338,0.016935,0.39,0.0921947,0.00897605,-0.53272,-1.6048,0.712,1189.075242899051,,,0.6781384136390359,1.1471744061134537e+39,-0.9603705508391869,0.07492349369192919,0.6047651872061757,0.41011450467611055,6.937711444713363e+38,-1.1787837674191266,-0.14348972288801054
GS5,41160,53.13080393663757,-27.71771106635111,0.07245058263313453,0.04160171833439642,0.10116923096302001,0.439209533196578,13748.816469356785,GS5,53.13080393663757,-27.71771106635111,0.07245058263313453,41160,0.00150853,11.49,1.9411,0.247065,0,0.023742,0.0010616,0.0,0.124268,0.599591,,,-1,-1.0,-1.0,0,0.01,5.48,-99.0,-99.0,-99.0,0.14,0.00150853,0.00169308,-0.0397656,5.0433,1.462,330.71610885065877,-12.262649,-14.057204,0.439209533196578,5.74744582316151e+37,-2.2605251138060396,0.5609209348218962,0.5566115867845257,0.24446911520343811,3.1990949395880223e+37,-2.5149728711608574,0.30647317746707836
GS3,36686,53.18894819,-27.74082643699998,0.09038286314039157,0.019794807592583365,0.0999398664546878,0.393821043529678,13978.70830545982,GS3,53.18894819,-27.74082643699998,0.09038286314039157,36686,0.0226224,15.09,0.2,0.0100683,2,0.028134,0.000484676,0.1,0.115839,0.934812,,,0,-1.0,-1.0,0,0.0923,7.82,-99.0,-99.0,-99.0,0.39,0.0226224,0.021045,-0.53272,3.2776,1.462,417.7721745147228,-15.439222,-17.248582,0.393821043529678,8.223758894556403e+37,-2.1049296308753895,-0.45946830801061256,0.2545481885784589,0.10024643325455795,2.0933429299153222e+37,-2.6991596200271886,-1.0536982971624116
GS4,22252,53.16220584299845,-27.80544693500151,0.2793916002791932,0.008053675217020778,0.0573197491884652,1.09343057016049,16401.800315579258,GS4,53.16220584299845,-27.80544693500151,0.2793916002791932,22252,0.215295,0.3271,1.2126,0.012962,0,0.69393,0.00382323,0.0,0.736411,2.42913,,,0,0.27826,-1.0,2,0.2821,8.51,-99.0,-99.0,0.10639,0.29,0.215295,0.0349482,-0.241874,-1.4106,0.846,1448.6734187890925,-16.58736,-17.500324,1.09343057016049,2.745520076812253e+39,-0.5813753761334866,0.08559067995860636,1.1694091950765968,1.278667762923523,3.2106364230916527e+39,-0.5134088717567877,0.15355718433530519
GS3,36298,53.191619736,-27.742728323,0.2629558983944273,0.01085377780671864,0.0440465240793461,0.342220194545165,16191.094617416558,GS3,53.191619736,-27.742728323,0.2629558983944273,36298,0.0219208,2027.0,1.0368,0.13127,0,0.022002,0.000930562,0.0,0.0201741,0.305266,,,-1,-1.0,-1.0,0,0.2313,8.14,-99.0,-99.0,-99.0,0.49,0.0219208,0.0261804,-0.997621,6.8935,1.462,1351.3926282172488,-14.774359,-16.696856,0.342220194545165,7.477581480926332e+38,-1.1462388458962636,0.5129047544170613,0.4010112097936711,0.1372341342303821,2.998593995997019e+38,-1.543082332918253,0.11606126739507183
GS3,36509,53.15323029299999,-27.74153995700001,0.09197088132511484,3.1895812347349244,0.0232841446412383,0.443733619356434,13999.06669858797,GS3,53.15323029299999,-27.74153995700001,0.09197088132511484,36509,0.023979,2217.0,0.2,0.0204121,2,0.026784,0.000998977,0.0,0.00688081,0.307929,,,-1,-1.0,-1.0,0,0.2396,8.28,-99.0,-99.0,-99.0,0.52,0.023979,0.0286386,-1.16663,6.8935,1.462,425.57776456344163,-14.76212,-16.944431,0.443733619356434,9.615516587053712e+37,-2.03702737862465,-0.41685844631418956,0.34182838905399787,0.15168074827370973,3.286856544874566e+37,-2.5032192503232906,-0.8830503180128302
GN3,33739,189.31935597,62.31458624499999,0.1635908860556408,0.1754286921522383,0.0207472271454107,0.525840903042604,14917.235159233314,GN3,189.31935597,62.31458624499999,0.1635908860556408,33739,0.140863,0.221,0.9684,0.114115,0,0.183246,0.00562262,0.5,0.48276,1.12061,-15.792991,-16.42384,0,0.2544,0.2544,1,0.2256,7.62,0.094256,0.027252,0.067004,0.25,0.140863,0.0178559,-0.165181,-1.347,0.878,793.3507148924674,,,0.525840903042604,3.9598362689667515e+38,-1.422322770881138,-0.5711197043309735,0.813278395735516,0.427655046038604,3.2204492882005907e+38,-1.512083535206429,-0.6608804686562646
GS5,37494,53.12871072116392,-27.73636010302241,0.1792200670293284,0.1472583188310924,0.012779621092069602,0.5187918731596051,15117.60125931599,GS5,53.12871072116392,-27.73636010302241,0.1792200670293284,37494,0.0265578,0.03255,3.2557,0.358701,1,0.263646,0.0168117,0.2,0.190427,0.522598,,,-1,0.1827,-1.0,3,0.1827,7.36,0.056806,0.047953,0.0088531,0.25,0.0265578,0.00216178,-0.165181,-1.6514,0.673,877.5668061043367,-14.648919,-15.568543,0.5187918731596051,4.780198914133333e+38,-1.3405540311048156,0.23525387287664712,0.23170648157677093,0.1202074396004345,1.1076030716309353e+38,-1.9756158485291095,-0.3998079445476468
GS4,29169,53.16792740997968,-27.7780665760014,0.2035365728046612,0.058551765186999484,0.0013757470809489599,0.488967577457047,15429.338863355757,GS4,53.16792740997968,-27.7780665760014,0.2035365728046612,29169,0.0538322,0.104,0.7633,0.0161211,0,0.38187,0.00253346,0.0,0.40821,1.15997,,,0,0.2467,-1.0,2,0.245,7.95,0.046883,0.001106,0.045777,0.23,0.0538322,0.00920914,-0.133758,-1.1656,0.945,1011.2958772863902,-15.330123,-16.232726,0.488967577457047,5.9831372512173196e+38,-1.2430710344699065,0.025886836720602435,0.8094946257478564,0.3958166261164282,4.8433174499722206e+38,-1.3348570646612998,-0.06589919347079087
